JobTypeFormQuestionId,Description,CreatedOn,CreatedBy,StatusId,ModifiedOn,ModifiedBy,AnswerFormat,Required,PlaceHolder,SortOrder,ValidationMessage,JobTypeFormId,Config,GroupNo,Field,Col,HelpUrl,DefaultText,JobTypeFormSectionId
2864,Please enter the location of CO Alarm.,13/1/2025 5:21,0,1,10/2/2025 23:05,158095,textbox,0,,286,,80,,119,NULL,0,NULL,NULL,0
2246,Attach a photo of the switchboard,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,287,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",117,NULL,0,NULL,NULL,0
2909,Add photos of CO alarms,10/2/2025 23:05,0,1,10/2/2025 23:27,0,file,0,,287,Upload Image (Max40Mb),80,"types:*.jpeg,*.jpg,*.png;size:40960",119,NULL,0,NULL,NULL,0
2481,Where applicable attach a photo of the switchboard without the cover?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,288,Upload Image (40Mb),80,"types:*.jpeg,*.jpg,*.png;size:40960",117,NULL,0,NULL,NULL,0
2235,Smoke alarm notes,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,textarea,0,,289,,80,,119,NULL,0,NULL,NULL,0
2244,Does the switch board type circuit breaker comply with AS/NZS 3000?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,292,,80,,117,NULL,0,NULL,NULL,0
2245,If either answer is no please provide information?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,,294,,80,,117,NULL,0,NULL,NULL,0
2455,Attach a photo of the RCD results,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,295,Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",117,NULL,0,NULL,NULL,0
2472,Is the polarity of switchboard / circuit breakers acceptable?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,296,,80,,117,NULL,0,NULL,NULL,0
2473,If answer is no please provide information?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,,297,,80,,117,NULL,0,NULL,NULL,0
2276,Is the oven electric?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,298,,80,,141,NULL,0,NULL,NULL,0
2277,Is the oven operational and operating in a safe electrical state?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,299,,80,,141,NULL,0,NULL,NULL,0
2865,Please enter the make and model of the appliance,13/1/2025 5:23,0,1,10/2/2025 23:05,158095,textbox,0,,300,,80,,141,NULL,0,NULL,NULL,0
2872,What is the Serial Number,14/1/2025 2:58,0,1,10/2/2025 23:05,158095,textbox,0,,301,,80,,141,NULL,0,NULL,NULL,0
2879,What is the manufacturer date,14/1/2025 3:05,0,1,10/2/2025 23:05,158095,textbox,0,,302,,80,,141,NULL,0,NULL,NULL,0
2278,Oven notes,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,,303,,80,,141,NULL,0,NULL,NULL,0
2279,Photos of oven and serial plate,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,304,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",141,NULL,0,NULL,NULL,0
2280,Does the property have a dishwasher?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,305,,80,,141,NULL,0,NULL,NULL,0
2281,Confirm that the dishwasher has passed electrical tests?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,306,,80,,141,NULL,0,NULL,NULL,0
2282,Dishwasher notes,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,,307,,80,,141,NULL,0,NULL,NULL,0
2436,Please select other items that required testing,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,checkboxlist,0,,308,,80,,117,NULL,0,NULL,NULL,0
2811,Please take photo of dishwasher,26/6/2024 4:46,0,1,10/2/2025 23:05,158095,file,0,,309,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",141,NULL,0,NULL,NULL,0
2247,Does the property have an air conditioner?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,310,,80,,141,NULL,0,NULL,NULL,0
2248,Enter brand and model number of air conditioner,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,311,,80,,141,NULL,0,NULL,NULL,0
2253,If yes how many air conditioners does the property have?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,dropdown,0,,312,,80,,141,NULL,0,NULL,NULL,0
2731,Is the Air Conditioner operating?,3/12/2023 1:17,0,1,10/2/2025 23:05,158095,radioboxlist,0,,313,,80,,141,NULL,0,NULL,NULL,0
2812,Please take a photo of the Air-Conditioner and the serial plate,3/7/2024 2:04,0,1,10/2/2025 23:05,158095,file,0,,314,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",141,NULL,0,NULL,NULL,0
2256,Does the property have a electric or gas hot water system?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,315,,80,,141,NULL,0,NULL,NULL,0
2283,If electric confirm it passed the required test,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,316,,80,,141,NULL,0,NULL,NULL,0
2257,"If the hot water system is electric please take a photo of the serial plate, hot water system and access?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,317,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",141,NULL,0,NULL,NULL,0
2250,How many accessible PowerPoints does the residence have?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,318,,80,,141,NULL,0,NULL,NULL,0
2251,Confirm that all PowerPoints have been tested and any faults rectified?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,319,,80,,141,NULL,0,NULL,NULL,0
2252,"If answer is not all faults were rectified, please explain why?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,,320,,80,,141,NULL,0,NULL,NULL,0
2630,Are there any power-points or switches that need to be replaced?,14/9/2023 5:35,0,1,10/2/2025 23:05,158095,radioboxlist,0,,321,,80,,141,NULL,0,NULL,NULL,0
2254,Are there any other electrical products that required testing?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,322,,80,,141,NULL,0,NULL,NULL,0
2421,Appliance Tested,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,323,,80,,128,NULL,0,NULL,NULL,0
2255,Please enter details of the other items?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,,324,,80,,141,NULL,0,NULL,NULL,0
2441,Appliance Tested,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,325,,80,,129,NULL,0,NULL,NULL,0
2284,Please add photos of other electrical items tested with faults showing where applicable,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,326,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",141,NULL,0,NULL,NULL,0
2422,Smoke Match (Exhaust fans off),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,327,,80,,128,NULL,0,NULL,NULL,0
2442,Smoke Match (Exhaust fans off),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,328,,80,,129,NULL,0,NULL,NULL,0
2423,Smoke Match (Exhaust fans on),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,329,,80,,128,NULL,0,NULL,NULL,0
2443,Smoke Match (Exhaust fans on),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,330,,80,,129,NULL,0,NULL,NULL,0
2424,CO detector / analyser instrument details,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,331,,80,,128,NULL,0,NULL,NULL,0
2444,CO detector / analyser instrument details,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,332,,80,,129,NULL,0,NULL,NULL,0
2425,CO Analyser calibration date,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,333,,80,,128,NULL,0,NULL,NULL,0
2445,CO Analyser calibration date,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,334,,80,,129,NULL,0,NULL,NULL,0
2426,Background check - initial CO level - Exhaust Fans Off,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,335,,80,,128,NULL,0,NULL,NULL,0
2446,Background check - initial CO level - Exhaust Fans Off,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,336,,80,,129,NULL,0,NULL,NULL,0
2427,5 Minute check - CO reading (metal flue) - Exhaust Fans Off,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,337,,80,,128,NULL,0,NULL,NULL,0
2447,5 Minute check - CO reading (metal flue) - Exhaust Fans Off,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,338,,80,,129,NULL,0,NULL,NULL,0
2428,10 Minute check - CO reading (brick or masonry) - Exhaust Fans Off,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,339,,80,,128,NULL,0,NULL,NULL,0
2448,10 Minute check - CO reading (brick or masonry) - Exhaust Fans Off,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,340,,80,,129,NULL,0,NULL,NULL,0
2429,Background check - final CO level - Exhaust Fans Off,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,341,,80,,128,NULL,0,NULL,NULL,0
2449,Background check - final CO level - Exhaust Fans Off,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,342,,80,,129,NULL,0,NULL,NULL,0
2430,Background Check - Initial CO level Exhaust Fans On,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,343,,80,,128,NULL,0,NULL,NULL,0
2450,Background Check - Initial CO level Exhaust Fans On,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,344,,80,,129,NULL,0,NULL,NULL,0
2431,5 Minute Check - CO reading - Exhaust Fans On,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,345,,80,,128,NULL,0,NULL,NULL,0
2451,5 Minute Check - CO reading - Exhaust Fans On,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,346,,80,,129,NULL,0,NULL,NULL,0
2432,10 Minute Check - CO reading - Exhaust Fans On,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,347,,80,,128,NULL,0,NULL,NULL,0
2452,10 Minute Check - CO reading - Exhaust Fans On,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,348,,80,,129,NULL,0,NULL,NULL,0
2433,Background check - final CO level - Exhaust Fans On,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,349,,80,,128,NULL,0,NULL,NULL,0
2453,Background check - final CO level - Exhaust Fans On,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,350,,80,,129,NULL,0,NULL,NULL,0
2462,Please take a photo of the CO reading,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,351,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",128,NULL,0,NULL,NULL,0
2463,Please take a photo of the CO reading,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,file,0,,352,Upload Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",129,NULL,0,NULL,NULL,0
2653,"I declare that in my judgement on the day of testing, the said gas appliances or installations are",22/9/2023 4:58,0,1,10/2/2025 23:05,158095,radioboxlist,0,,353,,80,,131,NULL,0,NULL,NULL,0
2655,Is this section compliant? (System generated),22/9/2023 5:46,0,1,10/2/2025 23:05,158095,iscompliant,0,,354,,80,,131,NULL,0,NULL,NULL,0
2435,Gas Identified fault,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,,355,,80,,131,NULL,0,NULL,NULL,0
2631,Actions Suggested,19/9/2023 5:24,0,1,10/2/2025 23:05,158095,recommendations,0,,356,,80,,131,NULL,0,NULL,NULL,0
2437,Actions Required,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,requirements,0,,357,,80,,131,NULL,0,NULL,NULL,0
2652,I declare in my judgement on the day of testing the said electrical aspect of this property is,22/9/2023 4:55,0,1,10/2/2025 23:05,158095,radioboxlist,0,,358,,80,,130,NULL,0,NULL,NULL,0
2654,Is this section compliant? (System Generated),22/9/2023 5:44,0,1,10/2/2025 23:05,158095,iscompliant,0,,359,,80,,130,NULL,0,NULL,NULL,0
2438,Electrical Identified Fault,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,,360,,80,,130,NULL,0,NULL,NULL,0
2633,Actions Suggested,19/9/2023 5:31,0,1,10/2/2025 23:05,158095,recommendations,0,,361,,80,,130,NULL,0,NULL,NULL,0
2439,Actions Required,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,,362,,80,,130,NULL,0,NULL,NULL,0
2464,Please take a photo of the common lights in the house,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,file,0,,363,Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",117,NULL,0,NULL,NULL,0
2465,Please take a photo of the common lights in the house (ideally with light off),16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,file,0,,364,Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",117,NULL,0,NULL,NULL,0
2466,Approximately how many of these lights are in the house?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,textbox,0,,365,,80,,117,NULL,0,NULL,NULL,0
2467,Is the Hot Water System Electric?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,366,,80,,117,NULL,0,NULL,NULL,0
2538,Was a negative pressure identified at the appliance?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,367,,80,,125,NULL,0,NULL,NULL,0
2540,Was a negative pressure identified at the appliance?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,368,,80,,127,NULL,0,NULL,NULL,0
2877,What is the Serial Number,14/1/2025 2:58,0,1,10/2/2025 23:05,158095,textbox,0,,369,,80,,138,NULL,0,NULL,NULL,0
2539,Was a negative pressure identified at the appliance?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,370,,80,,126,NULL,0,NULL,NULL,0
2542,Was a negative pressure identified at the appliance?,16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,371,,80,,137,NULL,0,NULL,NULL,0
2541,Was a negative pressure identified at the appliance?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,372,,80,,136,NULL,0,NULL,NULL,0
2543,Was a negative pressure identified at the appliance?,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,373,,80,,138,NULL,0,NULL,NULL,0
2557,"Where applicable, are integral guards for space heaters adequately secured to the appliance and are they in good condition?",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,374,,80,,137,NULL,0,NULL,NULL,0
2556,"Where applicable, are integral guards for space heaters adequately secured to the appliance and are they in good condition?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,375,,80,,136,NULL,0,NULL,NULL,0
2555,"Where applicable, are integral guards for space heaters adequately secured to the appliance and are they in good condition?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,376,,80,,127,NULL,0,NULL,NULL,0
2554,"Where applicable, are integral guards for space heaters adequately secured to the appliance and are they in good condition?",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,radioboxlist,0,,377,,80,,127,NULL,0,NULL,NULL,0
2553,"Where applicable, are integral guards for space heaters adequately secured to the appliance and are they in good condition?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,378,,80,,126,NULL,0,NULL,NULL,0
2552,"Where applicable, are integral guards for space heaters adequately secured to the appliance and are they in good condition?",16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,radioboxlist,0,,379,,80,,125,NULL,0,NULL,NULL,0
2558,Rectification Job Details,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,,380,,80,,87,NULL,0,NULL,NULL,0
2884,What is the Manufacturer Date,14/1/2025 3:06,0,1,10/2/2025 23:05,158095,textbox,0,,381,,80,,138,NULL,0,NULL,NULL,0
2870,Please enter the make and model of the appliance,13/1/2025 5:24,0,1,10/2/2025 23:05,158095,textbox,0,,382,,80,,138,NULL,0,NULL,NULL,0
2559,Job Price ex GST,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,383,,80,,87,NULL,0,NULL,NULL,0
2560,Rectification Job Details,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textarea,0,,384,,80,,88,NULL,0,NULL,NULL,0
2561,Job Price ex GST,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,textbox,0,,385,,80,,88,NULL,0,NULL,NULL,0
2562,Please Enter Rectification Costs,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,costinterface,0,,386,,80,,131,NULL,0,NULL,NULL,0
2563,Please Enter Rectification Costs,16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,costinterface,0,,387,,80,,130,NULL,0,NULL,NULL,0
2468,"If the hot water system is electric please take a photo of the serial plate, hot water system and access",16/8/2023 11:34,158095,0,10/2/2025 23:05,158095,file,0,,388,Image (Max 40MB),80,"types:*.jpeg,*.jpg,*.png;size:40960",117,NULL,0,NULL,NULL,0
2565,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,389,,80,,141,NULL,0,NULL,NULL,0
2648,Is this section compliant?,20/9/2023 3:29,0,1,10/2/2025 23:05,158095,radioboxlist,0,,390,,80,,141,NULL,0,NULL,NULL,0
2566,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,391,,80,,135,NULL,0,NULL,NULL,0
2645,Is this section compliant?,20/9/2023 3:23,0,1,10/2/2025 23:05,158095,radioboxlist,0,,392,,80,,135,NULL,0,NULL,NULL,0
2567,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,393,,80,,118,NULL,0,NULL,NULL,0
2636,Is this section compliant?,20/9/2023 3:12,0,1,10/2/2025 23:05,158095,radioboxlist,0,,394,,80,,118,NULL,0,NULL,NULL,0
2568,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,395,,80,,123,NULL,0,NULL,NULL,0
2639,Is this section compliant?,20/9/2023 3:15,0,1,10/2/2025 23:05,158095,radioboxlist,0,,396,,80,,123,NULL,0,NULL,NULL,0
2640,Is this section compliant?,20/9/2023 3:17,0,1,10/2/2025 23:05,158095,radioboxlist,0,,397,,80,,124,NULL,0,NULL,NULL,0
2569,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,398,,80,,124,NULL,0,NULL,NULL,0
2570,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,399,,80,,125,NULL,0,NULL,NULL,0
2641,Is this section compliant?,20/9/2023 3:18,0,1,10/2/2025 23:05,158095,radioboxlist,0,,400,,80,,125,NULL,0,NULL,NULL,0
2571,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,401,,80,,137,NULL,0,NULL,NULL,0
2647,Is this section compliant?,20/9/2023 3:28,0,1,10/2/2025 23:05,158095,radioboxlist,0,,402,,80,,137,NULL,0,NULL,NULL,0
2572,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,403,,80,,138,NULL,0,NULL,NULL,0
2573,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,404,,80,,126,NULL,0,NULL,NULL,0
2642,Is this section compliant?,20/9/2023 3:19,0,1,10/2/2025 23:05,158095,radioboxlist,0,,405,,80,,126,NULL,0,NULL,NULL,0
2574,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,406,,80,,127,NULL,0,NULL,NULL,0
2643,Is this section compliant?,20/9/2023 3:20,0,1,10/2/2025 23:05,158095,radioboxlist,0,,407,,80,,127,NULL,0,NULL,NULL,0
2575,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,408,,80,,136,NULL,0,NULL,NULL,0
2646,Is this section compliant?,20/9/2023 3:27,0,1,10/2/2025 23:05,158095,radioboxlist,0,,409,,80,,136,NULL,0,NULL,NULL,0
2576,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,410,,80,,122,NULL,0,NULL,NULL,0
2577,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,0,,411,,80,,119,NULL,0,NULL,NULL,0
2904,Please give details of any further works required?,10/2/2025 5:13,0,1,10/2/2025 23:05,158095,textarea,0,,412,,80,,119,NULL,0,NULL,NULL,0
2637,Is this section compliant?,20/9/2023 3:15,0,1,26/2/2025 23:39,0,radioboxlist,0,,413,,80,,119,NULL,0,NULL,NULL,0
2578,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,414,,80,,128,NULL,0,NULL,NULL,0
2649,Is this section compliant?,20/9/2023 3:34,0,1,10/2/2025 23:05,158095,radioboxlist,0,,415,,80,,128,NULL,0,NULL,NULL,0
2579,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,416,,80,,129,NULL,0,NULL,NULL,0
2650,Is this section compliant?,20/9/2023 3:35,0,1,10/2/2025 23:05,158095,radioboxlist,0,,417,,80,,129,NULL,0,NULL,NULL,0
2580,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,418,,80,,139,NULL,0,NULL,NULL,0
2635,Is this section compliant?,20/9/2023 2:26,0,1,10/2/2025 23:05,158095,radioboxlist,0,,419,,80,,117,NULL,0,NULL,NULL,0
2564,Is this section compliant? (System generated),16/8/2023 11:34,158095,1,10/2/2025 23:05,158095,iscompliant,1,,420,,80,,117,NULL,0,NULL,NULL,0
2581,Is the premises waterproof? Such that it would stop water entering when it rains.,1/9/2023 5:49,0,1,4/9/2023 5:16,6808,radioboxlist,1,,1,,81,,142,NULL,0,NULL,NULL,0
2582,If property is deemed not weatherproof add notes below,1/9/2023 5:51,0,1,4/9/2023 5:16,6808,textarea,0,,2,,81,,142,NULL,0,NULL,NULL,0
2586,Add Images,2/9/2023 0:56,0,1,4/9/2023 5:16,6808,file,0,Upload Image (Max 40MB),3,Upload Image (Max 40MB),81,"types:*.jpeg,*.jpg,*.png;size:40960",142,NULL,0,NULL,NULL,0
2583,In your opinion at the time of viewing the premises structurally sound?,2/9/2023 0:53,0,1,4/9/2023 5:16,6808,radioboxlist,1,,4,,81,,142,NULL,0,NULL,NULL,0
2584,Is the premises does not appear structurally sounds please add notes,2/9/2023 0:55,0,1,4/9/2023 5:16,6808,textarea,0,,5,,81,,142,NULL,0,NULL,NULL,0
2587,Are the fixtures and fittings of the premises in good repair?,2/9/2023 1:00,0,1,4/9/2023 5:16,6808,radioboxlist,1,,6,,81,,143,NULL,0,NULL,NULL,0
2589,Are any of the fixtures and fittings safe and not likely to cause injury through ordinary use?,2/9/2023 1:01,0,1,4/9/2023 5:16,6808,radioboxlist,1,,7,,81,,143,NULL,0,NULL,NULL,0
2590,Upload any photos of fixtures and fittings that are not in good repair,2/9/2023 1:03,0,1,4/9/2023 5:16,6808,file,0,,8,Upload Image (Max 40MB),81,"types:*.jpeg,*.jpg,*.png;size:40960",143,NULL,0,NULL,NULL,0
2592,If any of the fixtures and fittings are not in good repair or could cause damage please add notes below,2/9/2023 1:07,0,1,4/9/2023 5:16,6808,textarea,0,,9,,81,,143,NULL,0,NULL,NULL,0
2621,Is this section compliant?,4/9/2023 4:26,0,1,4/9/2023 5:16,6808,iscompliant,0,,10,,81,,143,NULL,0,NULL,NULL,0
2593,Do all of the external windows and doors that can be accessed without a ladder have a lock or latch that can prevent unauthorised access?,2/9/2023 1:10,0,1,4/9/2023 5:16,6808,radioboxlist,1,,11,,81,,144,NULL,0,NULL,NULL,0
2594,List any windows or doors the do not have required locks or latches,2/9/2023 1:11,0,1,4/9/2023 5:16,6808,textarea,0,,12,,81,,144,NULL,0,NULL,NULL,0
2595,Add images of windows or doors without latches,2/9/2023 1:12,0,1,4/9/2023 5:16,6808,file,0,,13,Upload Image (Max 40MB),81,"types:*.jpeg,*.jpg,*.png;size:40960",144,NULL,0,NULL,NULL,0
2622,Is this section compliant?,4/9/2023 4:28,0,1,4/9/2023 5:16,6808,iscompliant,0,,14,,81,,144,NULL,0,NULL,NULL,0
2596,"Does the premises have privacy coverings including fences and hedges the prevent visibility into rooms that someone would expect privacy such as bedrooms, toilets and bathrooms.",2/9/2023 1:17,0,1,4/9/2023 5:16,6808,radioboxlist,1,,15,,81,,145,NULL,0,NULL,NULL,0
2597,Please add notes about any privacy issues including locations in property,4/9/2023 3:34,0,1,4/9/2023 5:16,6808,textarea,0,,16,,81,,145,NULL,0,NULL,NULL,0
2599,Does the property have adequate plumbing and drainage for the number of persons that occupy the premises?,4/9/2023 3:48,0,1,4/9/2023 5:16,6808,radioboxlist,1,,17,,81,,146,NULL,0,NULL,NULL,0
2598,Please add photos of any privacy issues,4/9/2023 3:46,0,1,4/9/2023 5:16,6808,file,0,,18,Upload Image (Max 40MB),81,"types:*.jpeg,*.jpg,*.png;size:40960",145,NULL,0,NULL,NULL,0
2623,Is this section compliant?,4/9/2023 4:28,0,1,4/9/2023 5:16,6808,iscompliant,0,,19,,81,,145,NULL,0,NULL,NULL,0
2600,Is the property connected to water services that supply hot and cold water?,4/9/2023 3:49,0,1,4/9/2023 5:16,6808,radioboxlist,1,,20,,81,,146,NULL,0,NULL,NULL,0
2601,Does the property have a water supply that is suitable for drinking?,4/9/2023 3:51,0,1,4/9/2023 5:16,6808,radioboxlist,1,,21,,81,,146,NULL,0,NULL,NULL,0
2585,Add Images,2/9/2023 0:55,0,1,4/9/2023 5:16,6808,file,0,,22,Upload Image (Max 40MB),81,"types:*.jpeg,*.jpg,*.png;size:40960",142,NULL,0,NULL,NULL,0
2620,Is this section compliant?,4/9/2023 4:25,0,1,4/9/2023 5:16,6808,iscompliant,0,,23,,81,,142,NULL,0,NULL,NULL,0
2602,Please add any notes if there is any issue with the plumbing and drainage on the property?,4/9/2023 3:52,0,1,4/9/2023 5:16,6808,textarea,0,,24,,81,,146,NULL,0,NULL,NULL,0
2604,Do bathrooms and toilet facilities have adequate privacy?,4/9/2023 3:55,0,1,4/9/2023 5:16,6808,radioboxlist,1,,25,,81,,147,NULL,0,NULL,NULL,0
2605,Does each toilet function as designed including flushing and refilling?,4/9/2023 3:57,0,1,4/9/2023 5:16,6808,radioboxlist,1,,26,,81,,147,NULL,0,NULL,NULL,0
2606,"Are all toilets connected to a sewer, septic system or other waste disposal system?",4/9/2023 3:59,0,1,4/9/2023 5:16,6808,radioboxlist,1,,27,,81,,147,NULL,0,NULL,NULL,0
2607,Please add any notes regarding any issue with the toilet functionality questions?,4/9/2023 4:00,0,1,4/9/2023 5:16,6808,textarea,0,,28,,81,,147,NULL,0,NULL,NULL,0
